id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
67;LOL;requests;1566789037.479569;-0.16647911071777344;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt1213644/;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt1213644/;3982;404;True;
68;LOL;requests;1566789038.154143;-0.25357985496520996;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt0046534/;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt0046534/;3938;404;True;
69;LOL;requests;1566789038.910109;-0.21097207069396973;https://www.imdb.com/https://www.imdb.com//title/tt0438315/;https://www.imdb.com/https://www.imdb.com//title/tt0438315/;3982;404;True;
70;LOL;requests;1566789039.6258829;-0.5566802024841309;https://www.imdb.com//title/tt3398268/plotsummary;https://www.imdb.com//title/tt3398268/plotsummary;79769;200;True;
71;LOL;requests;1566789040.726354;-0.1591041088104248;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt0405296/;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt0405296/;3942;404;True;
72;LOL;requests;1566789041.3904681;-0.39418482780456543;https://www.imdb.com//title/tt1827512/vote?v=X;k=;https://www.imdb.com/status/404?v=X&k=;3921;404;True;
73;LOL;requests;1566789042.289431;-0.21155691146850586;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt3064298/;https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com/https://www.imdb.com//title/tt3064298/;3921;404;True;
74;LOL;requests;1566789043.0033312;-1.118919849395752;https://www.imdb.com//title/tt0242998/;https://www.imdb.com//title/tt0242998/;213362;200;True;
75;LOL;requests;1566789044.806975;-0.2550179958343506;https://www.imdb.com/https://www.imdb.com//title/tt1305797/;https://www.imdb.com/https://www.imdb.com//title/tt1305797/;3982;404;True;
76;LOL;requests;1566789045.569909;-0.1582798957824707;https://www.imdb.com/https://www.imdb.com//title/tt0104254/;https://www.imdb.com/https://www.imdb.com//title/tt0104254/;3907;404;True;
