id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
3551;LOL;requests;1566812429.7499268;-0.7822401523590088;https://www.imdb.com//title/tt2177771/;https://www.imdb.com//title/tt2177771/;223966;200;True;
3552;LOL;requests;1566812431.445219;-0.6647670269012451;https://www.imdb.com//title/tt0087985/;https://www.imdb.com//title/tt0087985/;215912;200;True;
3553;LOL;requests;1566812433.012146;-0.6844131946563721;https://www.imdb.com//title/tt1596343/;https://www.imdb.com//title/tt1596343/;236006;200;True;
3554;LOL;requests;1566812434.6322932;-0.5652117729187012;https://www.imdb.com//title/tt0067140/;https://www.imdb.com//title/tt0067140/;216495;200;True;
3555;LOL;requests;1566812436.163754;-1.267590045928955;https://www.imdb.com//title/tt3622592/;https://www.imdb.com//title/tt3622592/;228479;200;True;
3556;LOL;requests;1566812438.4905632;-0.868682861328125;https://www.imdb.com//title/tt0104779/;https://www.imdb.com//title/tt0104779/;212872;200;True;
3557;LOL;requests;1566812440.308578;-0.672327995300293;https://www.imdb.com//title/tt0139654/;https://www.imdb.com//title/tt0139654/;221863;200;True;
3558;LOL;requests;1566812441.957243;-0.9332220554351807;https://www.imdb.com//title/tt1193516/;https://www.imdb.com//title/tt1193516/;198886;200;True;
3559;LOL;requests;1566812443.827178;-0.7189071178436279;https://www.imdb.com//title/tt0071615/;https://www.imdb.com//title/tt0071615/;208124;200;True;
3560;LOL;requests;1566812445.466947;-0.6055948734283447;https://www.imdb.com//title/tt3063516/;https://www.imdb.com//title/tt3063516/;218508;200;True;
3561;LOL;requests;1566812447.1478379;-0.9896090030670166;https://www.imdb.com//title/tt2281587/;https://www.imdb.com//title/tt2281587/;226546;200;True;
3562;LOL;requests;1566812449.090085;-0.6768209934234619;https://www.imdb.com//title/tt0074896/;https://www.imdb.com//title/tt0074896/;208247;200;True;
3563;LOL;requests;1566812450.682645;-0.6524209976196289;https://www.imdb.com//title/tt1922777/;https://www.imdb.com//title/tt1922777/;220322;200;True;
3564;LOL;requests;1566812452.296124;-0.9971539974212646;https://www.imdb.com//title/tt0049406/;https://www.imdb.com//title/tt0049406/;217951;200;True;
3565;LOL;requests;1566812454.209495;-9.363450765609741;https://www.imdb.com//title/tt4287320/;https://www.imdb.com//title/tt4287320/;223765;200;True;
3566;LOL;requests;1566812464.617332;-0.6232759952545166;https://www.imdb.com//title/tt0257756/;https://www.imdb.com//title/tt0257756/;218168;200;True;
3567;LOL;requests;1566812466.1437361;-2.2586469650268555;https://www.imdb.com//title/tt0105477/;https://www.imdb.com//title/tt0105477/;212928;200;True;
3568;LOL;requests;1566812469.295155;-0.590505838394165;https://www.imdb.com//title/tt1053424/;https://www.imdb.com//title/tt1053424/;223599;200;True;
3569;LOL;requests;1566812470.823107;-0.5948188304901123;https://www.imdb.com//title/tt0172396/;https://www.imdb.com//title/tt0172396/;218963;200;True;
3570;LOL;requests;1566812472.4447958;-0.6493749618530273;https://www.imdb.com//title/tt0452608/;https://www.imdb.com//title/tt0452608/;221671;200;True;
3571;LOL;requests;1566812473.987674;-0.7261979579925537;https://www.imdb.com//title/tt0162661/;https://www.imdb.com//title/tt0162661/;226409;200;True;
3572;LOL;requests;1566812475.412354;-0.659358024597168;https://www.imdb.com//title/tt0838247/;https://www.imdb.com//title/tt0838247/;215054;200;True;
3573;LOL;requests;1566812476.7879949;-0.6726272106170654;https://www.imdb.com//title/tt1028532/;https://www.imdb.com//title/tt1028532/;219008;200;True;
3574;LOL;requests;1566812478.1819048;-0.6248633861541748;https://www.imdb.com//title/tt0338337/;https://www.imdb.com//title/tt0338337/;225133;200;True;
3575;LOL;requests;1566812479.48177;-0.7000269889831543;https://www.imdb.com//title/tt0256009/;https://www.imdb.com//title/tt0256009/;215189;200;True;
3576;LOL;requests;1566812480.9633942;-0.743743896484375;https://www.imdb.com//title/tt0212985/;https://www.imdb.com//title/tt0212985/;224187;200;True;
3577;LOL;requests;1566812482.389524;-0.5548169612884521;https://www.imdb.com//title/tt0094025/;https://www.imdb.com//title/tt0094025/;207734;200;True;
3578;LOL;requests;1566812483.617596;-0.7530710697174072;https://www.imdb.com//title/tt1428538/;https://www.imdb.com//title/tt1428538/;223121;200;True;
3579;LOL;requests;1566812485.068652;-0.678076982498169;https://www.imdb.com//title/tt1924429/;https://www.imdb.com//title/tt1924429/;219024;200;True;
3580;LOL;requests;1566812486.454575;-0.6265029907226562;https://www.imdb.com//title/tt2401807/;https://www.imdb.com//title/tt2401807/;213306;200;True;
3581;LOL;requests;1566812487.8536372;-1.2225847244262695;https://www.imdb.com//title/tt1691916/;https://www.imdb.com//title/tt1691916/;221320;200;True;
3582;LOL;requests;1566812489.753896;-0.7918639183044434;https://www.imdb.com//title/tt0013442;https://www.imdb.com/title/tt0013442/;215708;200;True;
3583;LOL;requests;1566812491.2203279;-0.7643551826477051;https://www.imdb.com//title/tt4178092/;https://www.imdb.com//title/tt4178092/;219647;200;True;
3584;LOL;requests;1566812492.667841;-1.029561996459961;https://www.imdb.com//title/tt1418377/;https://www.imdb.com//title/tt1418377/;224770;200;True;
3585;LOL;requests;1566812494.3782148;-0.6916401386260986;https://www.imdb.com//title/tt0110366/;https://www.imdb.com//title/tt0110366/;219048;200;True;
3586;LOL;requests;1566812495.831933;-0.7164678573608398;https://www.imdb.com//title/tt0460791/;https://www.imdb.com//title/tt0460791/;221369;200;True;
